Seller Platform,Seller SKU,Manufacture,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Subcategories,Product Page link,Attachment URL,Image link,Attributes
Pure life dental,1271101," PureWay Compliance, Inc.",51004,PureWay ECO II + Replacement Canister,"
        ,Features,
        ,
,Includes recycling kit and access to the online compliance portal with automatic recycling e-certificates,
,ISO 11143 Certified (exceeds ISO standards at 99.3%),
,Yearly replacement offers new canister each year, reducing/eliminating smell and bio-hazard build up,
,Works with wet and dry vacuums,
,Compact design offers freedom from water cavity (reduces bio-hazard buildup),
,    ",1 canister + 1 pre-paid return shipping label,1 canister + 1 pre-paid return shipping label,Waste Solutions - Amalgam Separators,-1,https://www.purelifedental.com/product/waste-solutions/amalgam-separators/pureway-eco-ii-replacement-canister.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/2/1271101.jpg,-1
Pure life dental,1271001," PureWay Compliance, Inc.",51002,PureWay ECO II+ Amalgam Separator,"
        ,Features,
        ,
,Higher flow rate supports 10 operatories,
,Compatible with dry and wet vacs without disruptive suction loss,
,No maintenance required, lifetime warranty and ISO 11143 Certified (exceeds ISO standards at 99.3%),
,Larger inner/outer outlets with multi-adaptors 1.5” and 2”,
,Free compliance management softwar,
,    ",1 unit,1 unit,Waste Solutions - Amalgam Separators,-1,https://www.purelifedental.com/product/waste-solutions/amalgam-separators/pureway-eco-ii-amalgam-separator-2.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/2/1271001.png,-1
Pure life dental,3369601, Hu-Friedy,WS7,Wax Spatulas,"
        ,Features,
        ,For mixing of materials and general laboratory use,    ",1/box,1/box,Waxes,-1,https://www.purelifedental.com/product/waxes/wax-spatulas.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/3/3/3369601.jpg,-1
Pure life dental,1931103, Kulzer,50094293,Modern Materials Utility Wax Strips,"
        ,Features,
        ,Created with a higher percentage of organic waxes,Available in 2 sizes and colors,    ",75/box,75/box,Waxes,-1,https://www.purelifedental.com/product/waxes/modern-materials-utility-wax-strips.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/9/1931103.jpg,-1
Pure life dental,1931001, MDC Dental,148-0031,Utility Wax,"
        ,Features,
        ,For post-damming and build-up purposes,    ",1 lb box,1 lb box,Waxes,-1,https://www.purelifedental.com/product/waxes/utility-wax-1.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/9/1931001.jpg,-1
Pure life dental,1201401," Carestream Health, Inc",1491752,Ultra-speed X-Ray Film - Paper Packs,"
        ,Features,
        ,""D"" speed film,Generates high-quality, detailed images for accurate diagnoses,Consistent imaging in both manual and automated processing,    ",150/box,150/box,Intraoral X-Ray Film,-1,https://www.purelifedental.com/product/x-ray/intraoral-x-ray-film/ultra-speed-x-ray-film-paper-packs.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/2/1201402.jpg,-1
Pure life dental,2302601, Dentsply Sirona Preventive,871805300,Soothe-Guard Air® Lead-Free Aprons - 0.5mm Lead Equivalency,"
        ,Features,
        ,Up to 15% lighter than lead-lined,Satin-touch material,Innovative magnetic closure provides a secure fit and prevents hair and clothing from being entangled,    ",1/box,1/box,X-Ray - Lead-Free Aprons,-1,https://www.purelifedental.com/product/x-ray/lead-free-aprons/soothe-guard-air-lead-free-aprons-0-5mm-lead-equivalency-2.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/3/2302601.jpg,-1
Pure life dental,1910401, Flow Dental,80141,Safe 'N' Sure OPT PSP Barrier Envelopes,"
        ,Features,
        ,Made exclusively for Soredex OpTime imaging plates,Cardboard inserts are preloaded to save plates from bending,EZ-Glide tab seals itself after loading,    ",250/box,250/box,X-Ray - Phosphor Plate Barriers,-1,https://www.purelifedental.com/product/x-ray/phosphor-plate-barriers/safe-n-sure-opt-psp-barrier-envelopes.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/9/1910401.jpg,-1
Pure life dental,1202101, 3D Dental,GT-0,Visionary Phosphor Imaging Plates,"
        ,Features,
        ,Features rich images of diagnostic quality that are available in seconds and operate in normal room lighting, eliminating the need for a dark room,Thin, wireless plates can be used over 500 times, for a more economical and easy-to-use option,    ",2/box,2/box,X-Ray - Phosphor Plates,-1,https://www.purelifedental.com/product/x-ray/phosphor-plates/visionary-phosphor-imaging-plates.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/2/1202101.jpg,-1
Pure life dental,1280901, Pac-Dent,XC-01,Focus XC X-ray Collimator,"
        ,Features,
        ,Reduces 60-70% of x-ray radiation exposure to protect staff and patients from overexposure,Provides improved quality radiographs by drastically reducing scatter radiation and collimating the beam,Eliminates retakes and increases productivity,    ",1/box,1/box,X-Ray - Radiation Detection,-1,https://www.purelifedental.com/product/x-ray/radiation-detection/focus-xc-x-ray-collimator.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/2/1280901.jpg,-1
Pure life dental,1280801, PureLife Dental,82-M,PureLife Radiation Detection Badges,"
        ,Features,
        ,Measures individual x-ray radiation dose levels, in real time,Accurate, easy to use and OSHA-compliant,Free web-based account access and user-friendly reports,Free control badges with every order,Personalized customer care,    ",1 badge,1 badge,X-Ray - Radiation Detection,-1,https://www.purelifedental.com/product/x-ray/radiation-detection/purelife-radiation-detection-badges.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/2/1280801.jpg,-1
Pure life dental,1201801, Plasdent,VP-1C,Vinyl Pocket Film Mounts,"
        ,Features,
        ,Perforated, non-glare vinyl mounts with top inserting pockets,Universal mount includes white, paper-like notation tabs on top,    ",100/box,100/box,X-Ray Mounts,-1,https://www.purelifedental.com/product/x-ray/x-ray-mounts/vinyl-pocket-film-mounts.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/2/1201802.jpg,-1
Pure life dental,2233802, Dentsply Sirona Preventive,201020,EZ View® Mounts - Vinyl Pocket,"
        ,Features,
        ,All pocket styles offer the ultimate in film protection and easy storage,Clear pockets allow for full visibility of radiographs,    ",100/box,100/box,X-Ray Mounts,-1,https://www.purelifedental.com/product/x-ray/x-ray-mounts/ez-view-mounts-vinyl-pocket.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/2/2233801.jpg,-1
Pure life dental,1202101, 3D Dental,GT-0,Visionary Phosphor Imaging Plates,"
        ,Features,
        ,Features rich images of diagnostic quality that are available in seconds and operate in normal room lighting, eliminating the need for a dark room,Thin, wireless plates can be used over 500 times, for a more economical and easy-to-use option,    ",2/box,2/box,3D Dental,-1,https://www.purelifedental.com/product/3d-dental/visionary-phosphor-imaging-plates.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/2/1202101.jpg,-1
Pure life dental,1215101, 3D Dental,BHG,Bioviva Hemostatic Gauze Dressing,"
        ,Features,
        ,Individually packaged, sterile, soluble, cellulose-based, bacteriostatic hemostatic gauze,Made from oxidized, regenerated cellulose derived from plants,Upon contact with blood or fluid, rapidly transforms into viscous gel sealing wound voids and promoting clotting,    ",20 uses/per box,20 uses/per box,3D Dental,-1,https://www.purelifedental.com/product/3d-dental/bioviva-hemostatic-gauze-dressing.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/2/1215101.jpg,-1
Pure life dental,1215201, 3D Dental,SCG1638,Bioviva Sutures,"
        ,Features,
        ,Bioviva sutures and needles will enable users to achieve the highest levels of performance and quality,Made with AISI 300 stainless steel needles, which offers improved needle integrity, sharpness, insertion smoothness and patient comfort,Incredibly high-tensile strength,Absorbable chromic gut and plain gut sutures are made with high-quality raw materials,    ",12/box,12/box,3D Dental,-1,https://www.purelifedental.com/product/3d-dental/bioviva-sutures.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/2/1215211.jpg,-1
Pure life dental,1215001, 3D Dental,BAMM-S25,Bioviva Bone Allograft - Mineralized,"
        ,Features,
        ,Highest standards of Donor verification and collection protocol,100% bone with 5 year expiration date,Sterile packaged, gamma radiated and meticulous validation procedures for tissue cleanliness and quality assurance,FDA registered and AATB accredited,Recommended uses: implant placement grafting, sinus elevation and grafting, periodontal deficiencies and irregularities, extraction site preservation and conservation,    ",1 jar,1 jar,3D Dental,-1,https://www.purelifedental.com/product/3d-dental/bioviva-bone-allograft-mineralized.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/2/1215001.jpg,-1
Pure life dental,1215301, 3D Dental,MPB-SC,3D Dental Mouth Props,"
        ,Features,
        ,Contains stainless steel insert to maintain mouth prop shape and to provide patient comfort,Can be cold sterilized, steam autoclaved or chemiclaved,    ",2/box,2/box,3D Dental,-1,https://www.purelifedental.com/product/3d-dental/3d-dental-mouth-props.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/2/1215301.jpg,-1
Pure life dental,2244601, Dentsply Sirona Preventive,554900,XCP-QT™ Universal Disposable Sensor Holder,"
        ,Features,
        ,Disposable quick-tabs grip sensors securely without need for a tight sensor cover,Less risk of cord pull,The white bitepiece attaches vertically or horizontally to perform anterior or posterior periapicals,The red bitepiece is for both horizontal and vertical bitewings,Custom universal bases for sizes 1, 2 or 1.5/Dexis sensors,    ","2 XCP-ORA Ring and Arm Positioners, 25 size 1 bases, 75 size 2 bases, 50 periapical bitepieces, 50 bitewings bitepieces and 50 sensor covers","2 XCP-ORA Ring and Arm Positioners, 25 size 1 bases, 75 size 2 bases, 50 periapical bitepieces, 50 bitewings bitepieces and 50 sensor covers",X-Ray Positioning Systems - Digital,-1,https://www.purelifedental.com/product/x-ray/x-ray-positioning-systems-digital/xcp-qt-universal-disposable-sensor-holder.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/2/2244603.jpg,-1
Pure life dental,1900101, Flow Dental,40854,SMART PSP Positioning System,"
        ,Features,
        ,Combines the protection of a barrier envelope with a parallel positioner and aiming ring,Cassette protects the plate and clips onto the universal bite block,    ","4 aiming rings (2 each of anterior/bitewing and posterior), 4 arms (1 anterior, 2 posterior, and 1 bite wing), 8 bite blocks (universal)  + 70 cassettes (20 anterior and 50 posterior)","4 aiming rings (2 each of anterior/bitewing and posterior), 4 arms (1 anterior, 2 posterior, and 1 bite wing), 8 bite blocks (universal)  + 70 cassettes (20 anterior and 50 posterior)",X-Ray Positioning Systems - Film & PSP,-1,https://www.purelifedental.com/product/x-ray/x-ray-positioning-systems-film-psp/smart-psp-positioning-system.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/9/1900101.jpg,-1
Pure life dental,1890101, Flow Dental,408560,RAPiD X-Ray Positioning System with Bite Wing,"
        ,Features,
        ,Original color-coded film positioner for intraoral dental x-ray film,Right-angle design ensures correct film/cone alignment preventing ""cone"" cutting,Rounded corners for improved patient comfort,    ","4 aiming rings (2 each of anterior/bite wing and posterior), 16 bite blocks (4 anterior, 8 posterior, and 4 bite wings) + 4 arms (1 anterior, 2 posterior, and 1 bite wing)","4 aiming rings (2 each of anterior/bite wing and posterior), 16 bite blocks (4 anterior, 8 posterior, and 4 bite wings) + 4 arms (1 anterior, 2 posterior, and 1 bite wing)",X-Ray Positioning Systems - Film & PSP,-1,https://www.purelifedental.com/product/x-ray/x-ray-positioning-systems-film-psp/rapid-x-ray-positioning-system-with-bite-wing.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/8/1890101.jpg,-1
Pure life dental,1241001, 4D Rubber,ISO01800520,ISODAM® Polyisoprene Dental Dam,"
        ,Features,
        ,Synthetic, polyisoprene dental dam,Latex-free; 100% no rubber latex,100% non-toxic pigment,Low-powdered,Blue in color,    ",20/box,20/box,4D Rubber,-1,https://www.purelifedental.com/product/4d-rubber/isodam-polyisoprene-dental-dam.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/2/1241001.jpg,-1
Pure life dental,2151101, 3M Oral Care,41925,Adper™ Prompt™ L-Pop Self-Etch Adhesive,"
        ,Features,
        ,L-Pop; unique one-step, unit-dose delivery,Bonds to cut or uncut dentin and enamel without a separate etch step,Extra-small applicator works well with very small preparations and hard-to-reach places,    ",40/box,40/box,3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/adper-prompt-l-pop-self-etch-adhesive.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2151101.jpg,-1
Pure life dental,2155202, 3M Oral Care,7423,3M™ Scotchbond™ Etchant,"
        ,Features,
        ,37% by weight phosphoric acid etching gel,Ideal for selective etch and/or total etch,Delivery system gel is blue in color for an easier and more precise application,    ",9ml bottle,9ml bottle,3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/3m-scotchbond-etchant.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2155202.jpg,-1
Pure life dental,2150201, 3M Oral Care,7571,Vitrebond™ Plus,"
        ,Features,
        ,Light cure glass ionomer liner/base for direct and indirect restorations,Clicker dispenser ensures a consistent mix every time and faster, easier delivery of material,Cures in just 20 seconds,Radiopaque,    ",1 x 10gm Clicker dispenser + 1 large mixing pad,1 x 10gm Clicker dispenser + 1 large mixing pad,3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/vitrebond-plus.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2150201.jpg,-1
Pure life dental,2150101, 3M Oral Care,7510,Vitrebond™,"
        ,Features,
        ,Light cure glass ionomer liner/base for direct and indirect restorations,Forms a strong bond to dentin, sealing the tooth to reduce the incidence of microleakage and post-operative sensitivity,Excellent handling characteristics for quick and easy placement,Fluoride-releasing,    ","1 x 9gm powder, 1 x 5.5ml liquid + spoon and mixing pads","1 x 9gm powder, 1 x 5.5ml liquid + spoon and mixing pads",3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/vitrebond.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2150102.jpg,-1
Pure life dental,2156601, 3M Oral Care,37201,Ketac™ Cem Radiopaque Permanent Glass Ionomer Luting Cement,"
        ,Features,
        ,Glass ionomer cement which chemically bonds to both enamel and dentin,Extremely low film thickness optimizes fit and marginal integrity,Fluoride releasing and radiopaque,High biocompatibility,    ","1 x 33gm powder, 1 x 12ml liquid + 1 mixing pad","1 x 33gm powder, 1 x 12ml liquid + 1 mixing pad",3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/ketac-cem-radiopaque-permanent-glass-ionomer-luting-cement.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2156605.jpg,-1
Pure life dental,2156701, 3M Oral Care,56053,Ketac™ Cem Aplicap™/Maxicap™ Permanent Glass Ionomer Luting Cement,"
        ,Features,
        ,Glass ionomer cement which chemically bonds to both enamel and dentin,Extremely low film thickness optimizes fit and marginal integrity,Fluoride-releasing and radiopaque,High biocompatibility,    ","50 capsules , 1 Activator, 1 Applier + mixing pads","50 capsules , 1 Activator, 1 Applier + mixing pads",3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/ketac-cem-aplicap-maxicap-permanent-glass-ionomer-luting-cement.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2156702.jpg,-1
Pure life dental,2150501, 3M Oral Care,3525TK,3M™ RelyX™ Luting Plus,"
        ,Features,
        ,Advanced resin-modified glass ionomer cement ideal for PFMs, zirconia, metal and pediatric crowns,Convenient paste-paste delivery via Clicker dispenser with a tack light cure option that reduces cleanup,Low post-operative sensitivity,Fluoride-releasing,    ",1 x 11gm Clicker dispenser,1 x 11gm Clicker dispenser,3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/3m-relyx-luting-plus.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2150501.jpg,-1
Pure life dental,2150401, 3M Oral Care,3505,3M™ RelyX™ Luting,"
        ,Features,
        ,Fast-setting hybrid glass ionomer permanent cement,High fracture toughness and enhanced marginal integrity with virtually no post-operative sensitivity,Mousse-like consistency allows for easy mixing, loading and seating,Fluoride-releasing,    ","1 x 16gm powder, 1 x 9ml liquid + spoon and mixing pads","1 x 16gm powder, 1 x 9ml liquid + spoon and mixing pads",3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/3m-relyx-luting.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2150402.jpg,-1
Pure life dental,2156801, 3M Oral Care,8716,3M™ RelyX™ Veneer Cement,"
        ,Features,
        ,Easy-to-use veneer cement that offers try-in paste for excellent color match to final cured cement,Light-cure-only system provides excellent color stability,Easy cleanup and dispensing,    ","5 x 3gm syringes of cement (1 each: Translucent, White Opaque, A1/Light Yellow, A3 Opaque/Yellow, B0.5/White), 5 x 2gm syringes of try-in paste (1 each: Translucent, White Opaque, A1/Light Yellow, A3 Opaque/Yellow, B0.5/White), 1 x 6gm Adper™ Single Bond Plus Adhesive, 1 x 3ml Scotchbond™ Etchant Syringe + disposable mix wells, brush handle, etchant dispensing tips, disposable applicator brush tips, fiber tip applicators and bendable brushes","5 x 3gm syringes of cement (1 each: Translucent, White Opaque, A1/Light Yellow, A3 Opaque/Yellow, B0.5/White), 5 x 2gm syringes of try-in paste (1 each: Translucent, White Opaque, A1/Light Yellow, A3 Opaque/Yellow, B0.5/White), 1 x 6gm Adper™ Single Bond Plus Adhesive, 1 x 3ml Scotchbond™ Etchant Syringe + disposable mix wells, brush handle, etchant dispensing tips, disposable applicator brush tips, fiber tip applicators and bendable brushes",3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/3m-relyx-veneer-cement.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2156809.jpg,-1
Pure life dental,2160301, 3M Oral Care,56968,3M™ RelyX™ Universal Resin Cement,"
        ,Features,
        ,Universal, dual-cure resin cement for virtually all adhesive and self-adhesive indications,Outstanding self-adhesive bond strength in both self-cure and light-cure,Unique self-sealing, hygienic automix syringe with minimized cement waste,High esthetics by color-stable, fluorescent shades,BPA-derivative free,    ","4 x 3.4gm syringes (1 each: Translucent, A1, A3O, WO), 1 x 5ml vial 3M™ Scotchbond™ Universal Plus Adhesive, 1 x 3ml syringe 3M™ Scotchbond™ Universal Etchant + 60 Micro Mixing Tips, 20 Elongation Tips, 25 blue etchant tips, 50 orange microbrushes and a step-by-step guides","4 x 3.4gm syringes (1 each: Translucent, A1, A3O, WO), 1 x 5ml vial 3M™ Scotchbond™ Universal Plus Adhesive, 1 x 3ml syringe 3M™ Scotchbond™ Universal Etchant + 60 Micro Mixing Tips, 20 Elongation Tips, 25 blue etchant tips, 50 orange microbrushes and a step-by-step guides",3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/3m-relyx-universal-resin-cement.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2160304.jpg,-1
Pure life dental,2150701, 3M Oral Care,56858,3M™ RelyX™ Unicem 2,"
        ,Features,
        ,All the same great features of RelyX™ Unicem but in easy-to-use delivery systems,Improved color stability, bond strength and moisture tolerance,Ideal for the permanent cementation of all-ceramic, composite or metal inlays/onlays, crowns and bridges, and posts and screws,    ","3 x 8.5gm automix syringes, 30 regular mixing tips, 20 wide mixing tips, 15 endo tips and 5 intra-oral tips","3 x 8.5gm automix syringes, 30 regular mixing tips, 20 wide mixing tips, 15 endo tips and 5 intra-oral tips",3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/3m-relyx-unicem-2.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2150704.jpg,-1
Pure life dental,2150602, 3M Oral Care,56814,3M™ RelyX™ Unicem,"
        ,Features,
        ,Virtually no post-operative sensitivity,Strong and moisture-tolerant,Optimal consistency,    ","24 x A2 Universal, 16 x Translucent, 10 x A3 Opaque and 1 Aplicap™ Activator/Applier set","24 x A2 Universal, 16 x Translucent, 10 x A3 Opaque and 1 Aplicap™ Activator/Applier set",3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/3m-relyx-unicem.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2150607.jpg,-1
Pure life dental,2150801, 3M Oral Care,56891,3M™ RelyX™ Ultimate Adhesive Resin Cement,"
        ,Features,
        ,Ideal for CAD/CAM and glass ceramic restorations,Versatile; for total-etch, selective-etch or self-etch procedures,World-class esthetics with natural fluorescence,Easy-to-use dual-cure system,    ","1 x 1.5ml Scotchbond™ Universal Adhesive, 1 x 3ml etchant syringe, 1 x 8.5gm syringe of shade A1, 1 x 8.5gm syringe of shade A3 Opaque, 1 x 8.5gm syringe of shade Bleach 0.5, 1 x 8.5gm syringe of shade Translucent +  25 etchant dispensing tips, 50 microbrushes, 30 regular mixing tips,  10 endo mixing tips, 10 wide mixing tips, 10 intraoral mixing tips and technique guide/instructions","1 x 1.5ml Scotchbond™ Universal Adhesive, 1 x 3ml etchant syringe, 1 x 8.5gm syringe of shade A1, 1 x 8.5gm syringe of shade A3 Opaque, 1 x 8.5gm syringe of shade Bleach 0.5, 1 x 8.5gm syringe of shade Translucent +  25 etchant dispensing tips, 50 microbrushes, 30 regular mixing tips,  10 endo mixing tips, 10 wide mixing tips, 10 intraoral mixing tips and technique guide/instructions",3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/3m-relyx-ultimate-adhesive-resin-cement.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2150804.jpg,-1
Pure life dental,2156901, 3M Oral Care,38019,Durelon™ Carboxylate Luting Cement,"
        ,Features,
        ,Attains a relatively neutral pH value for better patient tolerance and reduced post-cementation sensitivity,Low film thickness optimizes fit and marginal integrity of crowns and bridges,Adhesion to both enamel and dentin for reduced microleakage,Offered in three delivery systems: two hand-mix versions (with the liquid dispensed in either a bottle or a calibrated syringe dispenser) and the Maxicap capsule for easy, automatic mixing and direct application,Fluoride-releasing,    ","1 x 20gm regular set powder, 1 x 14ml liquid + 1 mixing pad","1 x 20gm regular set powder, 1 x 14ml liquid + 1 mixing pad",3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/durelon-carboxylate-luting-cement.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2156904.jpg,-1
Pure life dental,2150301, 3M Oral Care,56660,3M™ RelyX™ Temp NE Temporary Cement,"
        ,Features,
        ,Non-eugenol, zinc oxide temporary cement for luting of indirect temporary restorations and temporary luting of permanent restorations,Extremely low film thickness ensures optimal fit, strong adhesion and easy removal for provisional cementation,Compatible with temporary crown and bridge materials, composite resin cements and composite resin core build-up materials,    ","1 x 36gm base, 1 x 16gm catalyst + mixing pad","1 x 36gm base, 1 x 16gm catalyst + mixing pad",3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/3m-relyx-temp-ne-temporary-cement.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2150301.jpg,-1
Pure life dental,2159401, 3M Oral Care,44130,Cavit™ W,"
        ,Features,
        ,Used for temporary filling of occlusion-loaded restorations,High-surface hardness,Quick and void-free curing in a moist environment,Slight expansion of the filling material ensures a well-sealed margin,White in color,    ",28gm jar,28gm jar,3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/cavit-w.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2159401.jpg,-1
Pure life dental,2151001, 3M Oral Care,44313,Cavit™ G,"
        ,Features,
        ,Used for temporary filling after endodontic treatment,Reduces final hardness, increases adhesion,Quick and void-free curing in a moist environment,    ",28gm jar,28gm jar,3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/cavit-g.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2151001.jpg,-1
Pure life dental,2150901, 3M Oral Care,44030,Cavit™,"
        ,Features,
        ,Used for temporary filling of occlusion-loaded restorations,High surface hardness,Quick and void-free curing in a moist environment,Slight expansion of the filling material ensures a well-sealed margin,Pink in color,    ",28gm jar,28gm jar,3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/cavit.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2150901.jpg,-1
Pure life dental,2159901, 3M Oral Care,8200,3M™ Particulate Respirator N95,"
        ,Features,
        ,NIOSH approved for at least 95% filtration efficiency against certain non-oil based particles,Lightweight, disposable particulate respirator is an economical choice for respiratory protection,Adjustable noseclip helps provide a custom and secure seal,Two-strap design with four point staple attachment helps provide a secure seal,Unvalved N95,    ",20/box,20/box,3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/3m-particulate-respirator-n95.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2159901.jpg,-1
Pure life dental,2159701, 3M Oral Care,69956,3M™ Chairside Zirconia,"
        ,Features,
        ,Enables dentists to provide the results they want, and the esthetics their patients desire, for crown and bridge restorations,Compatible with CEREC 4.6.0 software for the CEREC® SpeedFire furnace and designed to match the VITA classical shade guide,Optimal blend of high strength and esthetics, with high flexural strength of 1000 MPa (fast fired),Eight shades and two block sizes for single-unit crowns and 3-unit bridges,Fast sintering time of approximately only 20 minutes,    ","1 each: Crown Block A1, Crown Block A3, Bridge Block A2 and 2 Crown Blocks A2","1 each: Crown Block A1, Crown Block A3, Bridge Block A2 and 2 Crown Blocks A2",3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/3m-chairside-zirconia.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2159702.jpg,-1
Pure life dental,2248401, Dentsply Sirona Preventive,550771,XCP-ORA™ Universal Positioning System,"
        ,Features,
        ,Anterior, posterior and bitewing x-ray positioning with only one ring and arm,Reduces the number of components needed for accurately positioning radiographic media,    ",1 arm and 1 ring,1 arm and 1 ring,X-Ray Positioning Systems - Digital,-1,https://www.purelifedental.com/product/x-ray/x-ray-positioning-systems-digital/xcp-ora-universal-positioning-system.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/2/2248403.jpg,-1
